id,Growth,Loss,Stable,Growth_cwci,Loss_cwci,Stable_cwci,Growth_discount,Loss_discount,Stable_discount
7462434,0.3,0.4,0.3,0.08333333333333337,0.08333333333333337,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
7462434,0.3,0.4,0.3,0.3058333333333333,0.38833333333333336,0.3058333333333333,0.0,0.0,1.0
7462434,0.3,0.4,0.3,0.3058333333333333,0.38833333333333336,0.3058333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333
96421580,0.0050000000000000044,0.99,0.0050000000000000044,0.15833333333333333,0.6833333333333333,0.15833333333333333,0.06666666666666667,0.7866666666666667,0.14666666666666667
96421580,0.0050000000000000044,0.99,0.0050000000000000044,0.15833333333333333,0.6833333333333333,0.15833333333333333,0.16666666666666669,0.6666666666666667,0.16666666666666669
96421580,0.0050000000000000044,0.99,0.0050000000000000044,0.29166666666666663,0.4166666666666667,0.29166666666666663,0.06666666666666667,0.7866666666666667,0.14666666666666667
96421580,0.0050000000000000044,0.99,0.0050000000000000044,0.29166666666666663,0.4166666666666667,0.29166666666666663,0.16666666666666669,0.6666666666666667,0.16666666666666669
96421580,0.3,0.4,0.3,0.15833333333333333,0.6833333333333333,0.15833333333333333,0.06666666666666667,0.7866666666666667,0.14666666666666667
96421580,0.3,0.4,0.3,0.15833333333333333,0.6833333333333333,0.15833333333333333,0.16666666666666669,0.6666666666666667,0.16666666666666669
96421580,0.3,0.4,0.3,0.29166666666666663,0.4166666666666667,0.29166666666666663,0.06666666666666667,0.7866666666666667,0.14666666666666667
96421580,0.3,0.4,0.3,0.29166666666666663,0.4166666666666667,0.29166666666666663,0.16666666666666669,0.6666666666666667,0.16666666666666669
24892701,0.3,0.3,0.4,0.18083333333333335,0.18083333333333335,0.6383333333333333,0.22333333333333336,0.2893333333333334,0.48733333333333334
24892701,0.3,0.3,0.4,0.18083333333333335,0.18083333333333335,0.6383333333333333,0.04666666666666667,0.13266666666666668,0.8206666666666667
24892701,0.3,0.3,0.4,0.046666666666666634,0.046666666666666634,0.9066666666666667,0.22333333333333336,0.2893333333333334,0.48733333333333334
24892701,0.3,0.3,0.4,0.046666666666666634,0.046666666666666634,0.9066666666666667,0.04666666666666667,0.13266666666666668,0.8206666666666667
24892701,0.0050000000000000044,0.0050000000000000044,0.99,0.18083333333333335,0.18083333333333335,0.6383333333333333,0.22333333333333336,0.2893333333333334,0.48733333333333334
24892701,0.0050000000000000044,0.0050000000000000044,0.99,0.18083333333333335,0.18083333333333335,0.6383333333333333,0.04666666666666667,0.13266666666666668,0.8206666666666667
24892701,0.0050000000000000044,0.0050000000000000044,0.99,0.046666666666666634,0.046666666666666634,0.9066666666666667,0.22333333333333336,0.2893333333333334,0.48733333333333334
24892701,0.0050000000000000044,0.0050000000000000044,0.99,0.046666666666666634,0.046666666666666634,0.9066666666666667,0.04666666666666667,0.13266666666666668,0.8206666666666667
79842933,0.0050000000000000044,0.0050000000000000044,0.99,0.06916666666666671,0.06916666666666671,0.8616666666666666,0.0,0.1,0.9
